longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.15,28.649,5.512419375008904e-05,7.527795332862297e-06,2.3676815544604324e-05,5.229219823377207e-06,7.746994378976524e-05,-3.024745467428147e-07,1.960296867764555e-05,-1.1979809642070904e-05,1.4584476048185024e-05,-1.1685050594678614e-05,3.255687261116691e-05,1.1345680832164362e-05,5.440349013952073e-06,-3.254793455198524e-06
77.161,28.649,5.388007775763981e-05,5.496896392287454e-06,8.873145816323813e-06,2.350779868720565e-05,2.643779771460686e-05,7.797813850629609e-06,2.7947444323217496e-05,-6.32084902463248e-06,-2.0474968550843187e-05,,1.95960183191346e-05,2.8905797080369663e-05,1.7103615391533822e-05,4.785477472069033e-07
77.171,28.649,6.189700070535764e-05,8.289225092994457e-07,1.3839146959071512e-05,2.089734152832534e-06,2.8293789000599645e-05,-3.024745467428147e-07,2.2659884052700363e-05,,-3.733445555553772e-05,-3.8220907299546525e-05,1.9729404812096615e-05,2.981131183332764e-05,-3.253848717577057e-06,5.770345978817204e-06
77.181,28.649,7.174791971920058e-05,1.7010646843118593e-05,2.9975046345498413e-05,3.3053162042051554e-05,1.6313108062604442e-05,-3.024745467428147e-07,2.322643194929697e-05,-1.0165840649278834e-05,-1.2496890121838078e-05,-7.707955774094444e-06,2.6440628062118776e-05,8.365877874894068e-06,2.115028109983541e-05,-4.2932465476042125e-06
77.192,28.649,6.184815902088303e-06,4.420816821948392e-06,1.76950816239696e-05,5.0475919124437496e-05,1.1398082278901713e-05,7.563874532934278e-06,1.7606726032681763e-05,-1.002963472274132e-05,-1.0235434274363795e-05,,1.881922798929736e-05,7.229471520986408e-06,-7.272371476574335e-06,4.137494215683546e-06
77.202,28.649,4.3062205804744735e-05,6.768178536731284e-06,1.319850252912147e-05,1.5626683307345957e-05,3.428688069107011e-05,,2.0473300537560132e-05,-8.486674232699443e-06,-2.441868491587229e-05,-2.311905518581625e-06,1.961042289622128e-05,5.576901003223611e-06,1.7087608284782618e-05,8.01944133854704e-06
77.213,28.649,1.7380329154548235e-05,3.1578931611875305e-06,8.900315151549876e-06,9.772394150786567e-06,1.3368128747970331e-05,-5.254750703898026e-06,2.9263243050081652e-05,-5.872974725207314e-06,-9.69771463132929e-06,,1.145153510151431e-05,4.91037735628197e-06,3.23257663694676e-05,9.508294169791044e-06
77.223,28.649,8.192445420718286e-06,-2.4982539343909598e-06,5.936118668614654e-06,-8.669595445098821e-06,3.571395427570678e-05,9.622665857023094e-06,2.1925499822827987e-05,-1.2479399629228284e-05,-4.181774420430884e-05,-6.077663329051575e-06,6.096697234170279e-06,9.96210383163998e-06,3.294854104751721e-05,-3.961251877626637e-06
77.233,28.649,0.000138532515848,1.641133349039592e-05,2.4790610041236505e-05,6.397257948265178e-06,4.830281341128284e-06,-3.024745467428147e-07,5.3418039897223935e-05,,-5.823654646519572e-05,-7.406483746308368e-06,1.694464845058974e-05,1.2453536328393966e-05,-1.1946331142098645e-06,5.6568414947832935e-06
77.244,28.649,7.0392299676314e-05,1.0672856660676189e-05,5.243981831881683e-06,1.4237858522392344e-05,1.4136018762656022e-05,,1.993184014281724e-05,,-8.22869515104685e-06,-5.262306876829825e-05,2.4981582100735977e-05,9.844716259976847e-06,1.1166124750161543e-05,7.2090583671524655e-06
77.254,28.649,2.3168382540461607e-05,6.78455626257346e-06,1.661716669332236e-05,-4.210625047562644e-05,2.021259024331812e-05,1.0511179425520822e-05,1.5035313481348568e-05,,-2.58705040323548e-06,-3.670577279990539e-05,1.6911375496420078e-05,-2.910436762704194e-07,2.307940121681895e-05,7.328538913498051e-07
77.264,28.649,2.4372280677198432e-05,1.4752456536371028e-06,1.083738879970042e-05,-3.023491080966778e-05,5.867652362212539e-06,-4.274434388662485e-07,2.3180200514616445e-05,-9.358624083688484e-06,1.8423277651891112e-05,,3.078157897107303e-05,8.518005415680818e-06,1.2936490747961216e-05,1.599354732206848e-06
77.275,28.649,1.1533871656865813e-05,1.5470744983758777e-05,1.6853384295245633e-05,4.546089257928543e-06,2.1601350454147905e-05,-5.272220732877031e-06,2.2845411876915023e-05,-5.838779998157406e-06,-5.598895768343937e-06,-7.477084636775544e-06,2.277337080158759e-05,1.781448008841835e-05,2.062837847915944e-05,5.51119683223078e-06
77.285,28.649,2.678129567357246e-05,3.938278950954555e-06,1.4784033737669232e-05,4.6483972255373374e-05,1.3162761206331195e-05,-1.0653668596205534e-06,2.4071454390650612e-05,-1.108531614590902e-05,-8.428584806097206e-06,,2.0943460185662843e-05,1.1556538083823398e-05,1.3721856703341471e-05,-2.473750328135793e-06
77.296,28.649,7.736440602457151e-05,4.673153455314605e-07,6.547893917741021e-06,3.043893229914829e-05,3.097184526268393e-05,,2.156101436412428e-05,-7.930602805572562e-06,-1.5600506230839528e-05,-6.73107206239365e-05,2.737369686656166e-05,5.682706614607014e-06,-1.8098202417604625e-05,5.596899882220896e-06
77.306,28.649,3.9058872062014416e-05,-7.227285550470697e-06,1.56217301992001e-05,6.674263659078861e-06,1.9116853309242288e-06,9.462877414989634e-07,2.6631454602465965e-05,-5.677546596416505e-06,,,2.5960636776289903e-05,1.4823345736658666e-05,-7.586761512357043e-06,6.583533377124695e-06
77.316,28.649,7.28756349417381e-05,-2.4741855213505914e-06,2.773339474515524e-05,-2.5210301828337838e-06,1.403727219440043e-05,5.282608981360681e-06,1.8910906874225475e-05,-7.846566404623445e-06,-3.3605221688048914e-05,-1.2517413779278286e-05,2.4691004000487737e-05,2.2184911358635876e-05,2.495234002708457e-05,1.0730332178354727e-05
76.932,28.659,0.0002031493495451,2.692184750685556e-07,2.8134747481090017e-05,4.908277696813457e-05,-5.323704499460291e-06,7.197380909929052e-06,3.188580012647435e-05,,2.7756063900596928e-06,-2.28954668273218e-05,1.5788289601914585e-05,2.2003425783623243e-06,2.0207997295074165e-05,7.75875560066197e-06
76.943,28.659,3.066917633987032e-05,5.1906904445786495e-06,8.825000804790761e-06,6.248143472475931e-05,1.96458804566646e-05,3.002946186825284e-06,1.7196212866110727e-05,,-3.009260763064958e-05,2.639879539856338e-06,4.583120244205929e-06,3.075377753702924e-05,3.9376609493047e-05,5.428970553111867e-07
76.953,28.659,1.754860204528086e-05,1.444196004740661e-05,1.7000573279801756e-05,2.6511301257414743e-05,9.047604544321076e-05,,4.40009607700631e-05,-1.552860157971736e-05,-6.382635092450073e-06,-4.663401341531426e-06,,1.4283038581197616e-05,2.6290992536814883e-05,-3.713849537234637e-06
76.963,28.659,8.38103296700865e-05,-3.4557644994492875e-06,1.3195211067795752e-05,3.7569086998701096e-05,1.6396019418607466e-05,-2.4397495508310385e-06,2.424306694592815e-05,-6.6970860643778e-06,-2.4579227101639844e-05,,6.909109288244508e-06,7.628149433003273e-06,-5.213362783251796e-06,4.0767913560557645e-06
76.974,28.659,9.416958346264435e-05,2.4751275304879528e-06,9.966317520593291e-06,5.265421714284457e-05,2.598124228825327e-05,5.262790523374861e-07,1.620208604435902e-05,,-1.573333065607585e-05,-3.06921501760371e-05,2.3871352823334743e-05,4.687518924129108e-07,1.3251245036371984e-05,3.078866257055779e-06
76.984,28.659,4.211669147480279e-05,1.6923127986956388e-05,2.1218593246885572e-05,6.185638630995527e-05,3.473883043625392e-05,,1.8319176888326183e-05,,-3.172428841935471e-05,-6.52127937428304e-06,2.685479194042273e-05,3.0320945825224044e-06,2.7590460376814008e-05,5.338792107068002e-06
76.994,28.659,6.310722528724e-05,1.469909147999715e-05,4.162081950198626e-06,7.991201709955931e-05,1.172878091892926e-05,9.462877414989634e-07,2.090382440655958e-05,,-1.478604281146545e-05,-6.52127937428304e-06,2.5798331989790316e-05,4.077602625329746e-06,2.900495928770397e-05,1.2274199434614276e-05
77.005,28.659,7.708798511885107e-05,1.2396453712426592e-05,1.0909795491897968e-05,1.7314860087935813e-05,7.617208666488295e-06,-3.122433781754808e-06,2.01610255317064e-05,-1.8462824300513603e-05,-4.02698788093403e-05,-3.977341748395702e-06,1.3927884538134094e-05,1.5949555063343723e-06,2.422256329737138e-05,-2.3494819743064e-06
77.015,28.659,1.7669517546892166e-05,1.1845281733258162e-05,2.4272309019579552e-05,3.67843167623505e-05,2.0594210582203232e-05,-3.122433781754808e-06,2.023947672569193e-05,-5.333979970600922e-06,-1.2808480278181378e-05,-8.917083505366463e-06,1.852237619459629e-05,1.6564890756853856e-05,7.173921858338872e-06,1.7923643099493347e-05
77.026,28.659,1.079559569916455e-05,5.161973149370169e-06,1.0624129572534002e-05,4.826450458494946e-05,1.7889067748910747e-05,-3.122433781754808e-06,1.775488090061117e-05,-1.7152280634036288e-05,-2.752201362454798e-05,-1.1317589269310702e-05,2.3803237127140164e-05,2.543038863223046e-05,-2.2290901142696384e-06,-1.0208352705376456e-06
77.036,28.659,4.0603747038403526e-05,9.662125194154214e-06,2.4149732780642807e-05,1.1080031981691718e-05,5.307287210598588e-06,1.9077011529589072e-05,3.6665849620476365e-05,-6.951066097826697e-06,-3.013526111317333e-05,-5.313149358698865e-06,2.4849403416737917e-05,1.5949555063343723e-06,2.7706375476554967e-05,1.8406439039608813e-06
77.046,28.659,8.017549589567352e-06,1.256871018995298e-05,9.713813597045371e-06,5.233854608377442e-05,1.3669439795194194e-05,7.752325473120436e-06,1.4927650227036793e-05,-2.63555875790189e-06,-2.4622717319289222e-05,-3.849364020425128e-06,4.2691826820373535e-05,1.5949555063343723e-06,2.1299541913322173e-05,-5.897634309803834e-06
77.057,28.659,1.0225513506156858e-05,,1.7651982489041984e-05,5.925043296883814e-05,1.1536288184288424e-05,8.781810720392969e-06,3.39034158969298e-05,-1.6990452422760427e-05,-3.0604358471464366e-05,-1.1094852197857108e-05,1.094506569643272e-05,3.7947463624732336e-06,5.309481275617145e-05,-2.915403456427157e-06
77.067,28.659,5.007554500480183e-05,5.669848633260699e-06,1.106614126911154e-05,4.314275429351255e-05,2.1882346118218265e-05,2.696811179703218e-06,2.338945159863215e-05,-1.3933250556874556e-05,,-5.672376573784277e-06,2.543686059652828e-05,4.126325620745774e-06,-5.745047019445337e-06,1.1611107765929772e-05
77.078,28.659,8.093850283330539e-07,1.159981002274435e-05,3.009129159181612e-06,4.750341395265423e-05,2.110643254127353e-05,1.0558627764112316e-05,2.2701839043293148e-05,-1.538862125016749e-05,-1.0852812010853086e-05,-1.4433758224186022e-05,2.5385736080352217e-05,1.0085507710755335e-05,4.71043458674103e-05,1.9130779946863186e-06
77.088,28.659,4.3644711695378646e-05,1.7386539639119292e-06,5.882574259885587e-05,5.903640703763813e-05,1.1775136954383925e-05,,1.8145196008845232e-05,-1.016632086248137e-05,-3.066656290684477e-06,-1.5462645023944788e-05,1.5042008271848316e-05,3.074704864047817e-06,1.015313227981096e-05,3.536942131177057e-06
77.098,28.659,1.0664001820259728e-05,5.474470981425839e-06,2.251737896585837e-05,1.682054858065385e-06,2.101359496009536e-05,,1.1497970263008028e-05,-7.259157428052276e-06,-2.3949012756929733e-05,-8.573815648560412e-06,1.4086018381931352e-05,3.928249861928634e-05,6.709525223413948e-06,-2.0884402829324245e-07
77.109,28.659,3.639001988631208e-08,4.468862698558951e-06,1.5579631508444436e-05,-7.886171260906849e-06,1.1338698641338851e-05,,1.843441896198783e-05,7.350816758844303e-06,-3.37305391440168e-05,-1.5462645023944788e-05,1.1628067113633732e-05,9.164882612822112e-06,4.5806427806383e-05,4.202193395030918e-06
77.119,28.659,7.532504241680726e-05,2.088026303681545e-05,2.3676815544604324e-05,6.029499854776077e-05,1.0425637810840271e-05,-1.0653668596205534e-06,2.6674320906749927e-05,-9.632044566387776e-06,2.980356293846853e-05,-1.5462645023944788e-05,2.663106715772301e-05,9.164882612822112e-06,-5.401351245382102e-06,5.52422670807573e-06
77.129,28.659,7.062081567710266e-05,2.576631459305645e-06,8.873145816323813e-06,6.794327055104077e-05,1.6689005860826e-05,-1.25258537764239e-07,3.060124072362669e-05,-2.145321377611253e-05,-1.443052588001592e-05,-1.5462645023944788e-05,2.7234757453697966e-06,2.268410025862977e-05,1.5623521903762594e-05,4.22840321334661e-06
77.14,28.659,2.3190650608739816e-05,8.671137948113028e-06,2.112651418428868e-05,-3.67318389180582e-05,4.348506536189234e-06,1.3349064829526467e-05,2.423099431325681e-05,,-3.127498757748981e-07,-9.740893801790662e-06,6.368738013406983e-06,1.1368781997589394e-05,1.128467556554824e-05,2.3019968011794845e-06
77.15,28.659,2.375502117502037e-05,1.4592857269235535e-06,9.305984349339267e-06,5.243687337497249e-05,2.237163789686747e-05,-1.25258537764239e-07,1.5490033547393978e-05,-2.709760155994445e-05,-1.1351729881425854e-05,-1.5462645023944788e-05,4.424010694492608e-05,1.6370267985621467e-05,2.490380938979797e-05,1.2752151633321772e-05
77.161,28.659,0.0001163137276307,-2.915707227657549e-06,1.958574785021483e-06,4.22390949097462e-05,6.829716767242644e-06,9.923760444507934e-07,1.9537854313966815e-05,,-2.5140107027255e-05,-7.76208435127046e-06,2.741811294981744e-05,6.648524504271336e-06,-6.415959433070384e-06,-4.097622081644659e-07
77.171,28.659,7.519586688431445e-06,3.350920906086685e-06,8.860344678396359e-06,8.281872396764811e-06,1.8692033336265013e-05,,1.5945950508466922e-05,-8.18305943539599e-06,-3.977800588472746e-05,-7.406483746308368e-06,2.18750265048584e-05,1.228984910994768e-05,2.922321618825663e-05,1.21973662317032e-05
77.181,28.659,3.781599662033841e-05,4.936768164043315e-06,7.118499524949584e-06,6.681730610580416e-06,8.564235940866638e-06,-1.991435965464916e-06,2.871859396691434e-05,-7.98461496742675e-06,-4.181774420430884e-05,-4.116155196243199e-06,2.7651920390781012e-05,7.391675353574101e-06,0.0001105875999201,2.0428346942935605e-06
77.192,28.659,2.5865212592179887e-05,1.5280562365660444e-05,2.1683017621398903e-05,-1.281111781281652e-05,1.8871956854127347e-05,8.99667895737366e-07,3.887771526933648e-05,-1.2479399629228284e-05,-1.2212251931487115e-05,-7.477084636775544e-06,1.2671722288359888e-05,1.5864990928093903e-05,2.772287916741334e-05,5.523756044567563e-06
77.202,28.659,2.402051177341491e-05,6.489874976978172e-06,7.1541653596796095e-06,-8.669595445098821e-06,3.032629319932312e-05,8.99667895737366e-07,3.398955232114531e-05,-1.5131487089092843e-05,5.358501766750123e-07,-1.729385621729307e-05,7.322777037188644e-06,2.8905797080369663e-05,1.441896802134579e-05,1.518266617495101e-05
77.213,28.659,3.827504406217486e-05,5.686161784979049e-06,1.628771860850975e-05,6.397257948265178e-06,7.431443009409122e-06,1.1736909755200031e-06,,-1.7265905626118183e-05,-1.6224459614022635e-05,-2.228853372798767e-05,2.387789027125109e-05,2.981131183332764e-05,2.8004513296764344e-05,6.468666015280178e-06
77.223,28.659,8.366096881218255e-05,1.0219500836683436e-05,1.087982855096925e-05,3.156495586154051e-05,2.9543980417656712e-05,-2.922115982073592e-06,9.66419520409545e-06,-1.1175375220773276e-05,-3.81694917450659e-05,-8.00503676146036e-06,2.667393709998578e-05,1.2184323168185074e-05,2.03412910195766e-05,2.0845522158197127e-05
77.233,28.659,0.0002058099780697,1.1496779734443408e-05,1.4011518032930326e-05,-2.5665154680609703e-05,2.0100817721413483e-07,1.1369126696081366e-05,1.836682167777326e-05,-9.542307452647948e-06,-3.027333377758623e-06,-5.829097790410742e-05,2.663181112438906e-05,8.665094355819747e-06,6.853997183497995e-05,-3.966819804190891e-06
77.244,28.659,7.604874099342851e-06,2.317068350521368e-07,1.6853384295245633e-05,3.9238988392753527e-05,2.2678079403704032e-05,-2.922115982073592e-06,1.9106362742604688e-05,-5.677546596416505e-06,-4.847872332902625e-05,-4.343551336205565e-05,7.205683800748375e-07,8.665094355819747e-06,2.372521339566447e-05,1.186640656669624e-05
77.254,28.659,7.868243301345501e-06,-1.2290927315916631e-06,1.4784033737669232e-05,2.9385499146883376e-05,1.168907056126045e-05,3.913742148142774e-06,2.807014425343368e-05,-1.108531614590902e-05,-2.3417562260874547e-05,-4.454069858184084e-05,3.428167838137597e-05,1.4162051229504868e-05,1.557364703330677e-05,-5.337048150977353e-06
77.264,28.659,2.2562733647646382e-05,3.006525275850436e-06,6.547893917741021e-06,3.372269929968752e-05,7.024784736131551e-06,7.797813850629609e-06,2.934738404292148e-05,-6.061787644284777e-06,-1.5740797607577406e-05,-3.323887085571186e-06,1.963512659131084e-05,1.6420190149801783e-05,9.131707656706568e-07,-5.104124284116551e-06
77.275,28.659,8.178491043508984e-06,1.3017911442148034e-05,,6.342193955788389e-05,1.3044022125541233e-05,3.913742148142774e-06,1.8288068531546745e-05,-2.147352824977133e-05,-1.0791902241180653e-05,-5.36863171873847e-06,1.694464845058974e-05,2.8025258416164438e-06,1.701879227766767e-05,8.45032263896428e-06
77.285,28.659,4.392482878756709e-06,-1.201734448841307e-06,2.773339474515524e-05,9.70152541412972e-05,3.3887048630276695e-05,,1.4461711543845013e-05,-1.754856748448219e-05,-1.3974697139929049e-05,-5.36863171873847e-06,1.6911375496420078e-05,2.8025258416164438e-06,2.032267911999952e-05,7.161838766478468e-06
77.296,28.659,2.3174065063358285e-05,9.3294956968748e-06,1.6112842786242254e-05,0.0001058945344993,2.2972695660428144e-05,-4.768987764691701e-07,2.783064155664761e-05,-1.4453269614023156e-05,-3.2194529921980575e-05,-7.273186383827124e-06,2.3850523575674742e-05,1.2453536328393966e-05,4.757905117003247e-05,-5.35219032826717e-06
77.306,28.659,4.233291110722348e-05,4.941923180012964e-06,2.050853072432801e-05,3.6043475120095536e-05,1.37660908876569e-05,9.622665857023094e-06,2.2150597942527384e-05,-2.062950625258964e-05,-2.148190333173261e-06,,3.078157897107303e-05,6.918156486790394e-06,1.414317375747487e-05,-6.971693437662907e-06
77.316,28.659,0.000127374951262,2.0696214050985876e-05,2.4659642804181203e-05,-8.42459048726596e-05,1.9054494259762574e-05,-3.74869318875426e-06,2.4071454390650612e-05,-2.30351042773691e-06,-2.4485729227308184e-05,-5.315828730090288e-06,1.310012157773599e-05,6.918156486790394e-06,3.236985867260955e-05,1.7421287338947877e-05
76.953,28.668,2.739609408308752e-05,5.005407274438767e-06,2.8134747481090017e-05,5.420481465989724e-05,4.55997469543945e-05,1.2683924978773575e-05,1.8581111362436783e-05,,-3.172428841935471e-05,-8.64668436406646e-06,2.3676149794482623e-05,2.701890934986295e-06,-8.062993401836138e-06,-3.226099579478614e-06
76.963,28.668,8.456528121314477e-06,-4.957438250130508e-06,9.949087143468203e-06,3.348918653500732e-07,1.1309537512715906e-05,9.827011126617435e-06,2.360147300350945e-05,-6.948573172849137e-06,-3.1813742680242285e-05,,1.6499236153322272e-05,1.2200563105579931e-05,3.568397733033635e-05,9.96792186924722e-06
76.974,28.668,0.0002239274763269,6.986874154790712e-07,2.6271842216374356e-05,5.474105273606256e-05,1.5406310922116973e-05,1.496087293162418e-06,2.4777227736194615e-05,-2.4704258976271376e-05,-7.975075277499855e-06,-8.917083505366463e-06,9.221999789588152e-06,8.272575541923288e-06,1.988193798752036e-05,2.6130355763598345e-06
76.984,28.668,1.1368962077540344e-05,1.3943827070761472e-05,5.716813029721379e-05,2.056715493381489e-05,8.773539775575045e-06,,1.580133175593801e-05,-1.577263537910767e-05,9.901783414534291e-06,-2.311905518581625e-06,2.078923898807261e-05,9.09951631911099e-06,1.7474894775659777e-05,-1.62640185408236e-06
76.994,28.668,3.823789938905975e-06,1.057921599567635e-05,6.125890649855137e-06,8.310245902976021e-05,3.320186442579143e-05,-1.0653668596205534e-06,2.0141145796515048e-05,,1.338474430667702e-05,,2.6753970814752392e-05,1.1066770639445169e-05,1.857928691606503e-05,1.919416536111385e-05
77.005,28.668,2.890969335567206e-05,1.060006638908817e-06,3.355624357936904e-06,6.20580613031052e-05,1.763566797308158e-05,-3.74869318875426e-06,2.0810821297345683e-05,,6.392927843990037e-06,-2.814907247739029e-06,9.118957677856088e-06,9.92578407021938e-06,1.691594297881238e-05,-8.727048452783492e-07
77.015,28.668,5.7567125622881576e-05,4.724930704469444e-07,1.0925343303824777e-05,5.612977474811487e-05,2.2636637368123047e-05,9.038551979756448e-06,2.33218142966507e-05,,-9.438004781259224e-06,-1.1094852197857108e-05,1.8440752683090977e-05,1.3413412489171606e-05,-5.883924245608796e-07,4.394772986415774e-06
77.026,28.668,8.496724331052974e-05,4.632807758753188e-06,1.9978726413683034e-05,-5.303725993144326e-05,1.9763780073844828e-05,-1.0333526461181464e-06,2.274580765515566e-05,-1.6990452422760427e-05,-3.126915544271469e-05,,1.5001471183495596e-05,1.1587458175199572e-05,-2.2976882974035107e-05,6.365864919644082e-06
77.036,28.668,8.451140456600115e-05,5.558913471759297e-07,2.051211049547419e-05,-2.844868322426919e-05,2.220522947027348e-05,-4.768987764691701e-07,1.9990269720437936e-05,-1.3933250556874556e-05,-3.1323620532930363e-06,-1.0894510523939973e-05,2.7694979507941756e-05,1.4803606518398738e-06,2.6276551579940133e-05,6.204538294696249e-06
77.046,28.668,3.590349297155626e-05,9.743271220941097e-06,1.2820005395042244e-05,-7.5959883361065295e-06,2.4769698939053345e-05,-6.119070349086542e-06,2.189251790696289e-05,,-1.591446198290214e-05,-7.76208435127046e-06,6.224749085959047e-05,2.2003425783623243e-06,9.468739335716236e-06,1.0536798072280362e-05
77.057,28.668,0.0001327749923802,1.6366855561500415e-05,2.8718322937493213e-06,1.7861913875094615e-05,3.3613214327488095e-05,-4.768987764691701e-07,2.107340696966276e-05,,-2.4484395908075385e-05,-7.735119652352296e-06,4.194750545138959e-06,2.543038863223046e-05,1.3017572200624272e-05,7.421635473292554e-06
77.067,28.668,8.572903425374534e-06,2.579892861831468e-05,2.4149732780642807e-05,-4.173783599981107e-05,7.12576147634536e-05,-8.505141522618942e-06,1.7591133655514568e-05,-2.709760155994445e-05,-3.066656290684477e-06,-3.622366057243198e-05,2.6328374588047158e-05,7.628149433003273e-06,2.896459363910253e-06,3.080785972997546e-06
77.078,28.668,0.0001143550689448,6.602262146770954e-06,2.8591082809725776e-05,1.4426663256017491e-05,4.473162334761582e-06,-1.991435965464916e-06,1.9917371901101436e-05,-1.2257009075256065e-05,,-6.077663329051575e-06,2.6488956791581583e-05,1.970153607544489e-05,2.9141412596800365e-05,1.2311331374803558e-05
77.088,28.668,0.0003628309059422,7.740050023130607e-06,5.181620053917868e-06,-5.568745564232813e-06,9.686914381745737e-07,-8.505141522618942e-06,1.4938215826987287e-05,7.350816758844303e-06,-1.2759618584823327e-05,-4.116155196243199e-06,1.853088542702608e-05,3.0320945825224044e-06,2.3017042622086592e-05,-6.2167569012672175e-06
77.098,28.668,9.36465585255064e-05,3.34105352521874e-05,,6.888381176395342e-05,2.2083750081947077e-05,,2.531577592890244e-05,-2.147286977560725e-05,-2.024059904215392e-05,-4.053345764987171e-05,6.7168875830248e-05,3.464487599558197e-05,1.459724171581911e-05,-6.8351296249602456e-06
77.109,28.668,7.584516424685717e-05,2.828046490321867e-05,5.882574259885587e-05,2.7965546905761585e-05,2.405487248324789e-05,-8.505141522618942e-06,1.8145196008845232e-05,-1.4849128092464524e-05,-1.4677782019134613e-05,,2.1481135263456963e-05,-1.047383739205543e-05,0.0002125470928149,1.4180349353409838e-05
77.119,28.668,7.751259545329958e-05,8.289225092994457e-07,2.251737896585837e-05,-3.67318389180582e-05,2.328470327483956e-05,-7.328976607823279e-06,1.1497970263008028e-05,-8.486674232699443e-06,1.2152265298936982e-05,-1.2890458492620382e-05,3.123553688055836e-05,-1.047383739205543e-05,4.111962698516436e-05,3.933324023819296e-06
77.129,28.668,8.491157132084481e-06,1.565891034260858e-05,1.5081637684488667e-05,3.527503849909408e-06,2.1466745238285512e-05,-8.505141522618942e-06,1.2246586265973748e-05,-1.78552381839836e-05,-2.6030516892205924e-05,-4.15604108638945e-06,1.853385219874326e-05,-1.047383739205543e-05,1.4578485206584446e-05,-4.738748611998744e-05
77.14,28.668,0.0001625430595595,3.8024447803763914e-06,-2.227920276709483e-06,-1.803810300771147e-05,1.1360614735167474e-05,,1.843441896198783e-05,-1.2090381460438948e-05,-2.891442136387923e-06,,3.170617128489539e-05,5.217603757046163e-06,-4.360103957878891e-06,-1.7158890841528771e-06
77.15,28.668,0.0002121139259543,-5.920986495766556e-06,7.794984412612393e-06,-1.243304495801567e-06,1.0828730410139542e-05,,1.324895583820762e-05,-2.045680048468057e-05,-1.0235434274363795e-05,-6.244778433028841e-06,2.628621041367296e-05,1.0963996828650124e-05,2.325767491129227e-05,4.258875378582161e-06
77.161,28.668,4.1291306843049824e-05,3.1578931611875305e-06,1.0086573638545817e-06,5.625017001875676e-05,1.3082216355542188e-05,,1.6408244846388698e-05,-1.880782178886875e-06,1.0370909876655787e-05,-1.729385621729307e-05,1.927854646055493e-05,1.0085507710755335e-05,8.51157346914988e-06,1.0933973726423574e-06
77.171,28.668,0.0001252240763278,1.975897976080887e-05,1.2559298738779034e-05,8.531205094186589e-05,1.0659407962521072e-05,6.9040011112520006e-06,2.6724921553977765e-05,-1.5131487089092843e-05,-1.1639519925665809e-07,-1.0333802720197127e-06,1.1873969469888834e-06,8.384184184251353e-06,2.254223909403663e-05,3.1441425107914256e-06
77.181,28.668,9.182518988382073e-05,3.3067578897316707e-06,-8.825662689559977e-07,-8.243779302574694e-05,-2.352026513108285e-06,-4.873261332249967e-06,1.5595127479173243e-05,-1.192295712826308e-05,2.5596222030799254e-07,-8.00503676146036e-06,6.368738013406983e-06,-1.5347173757618293e-05,7.399986498057842e-05,1.1760265806515235e-05
77.192,28.668,-3.977032520197099e-06,1.0624329661368392e-05,1.2992471965844745e-05,4.474903835216537e-05,2.732696657403721e-06,-4.873261332249967e-06,1.9537854313966815e-05,-9.542307452647948e-06,3.35792574333027e-05,-9.168322321784215e-06,2.557323023211211e-05,3.7947463624732336e-06,1.3965779544378163e-05,1.4328414181363767e-05
77.202,28.668,3.269429362262599e-05,1.90712271432858e-05,1.4011518032930326e-05,-4.210625047562644e-05,1.0980274055327754e-05,2.696811179703218e-06,1.960296867764555e-05,3.2822208595462143e-05,-6.387728603840515e-07,-9.046435479831416e-06,3.255687261116691e-05,5.578164632424887e-07,3.0279259590315636e-05,9.756178769748658e-06
77.213,28.668,2.6393950975034383e-05,3.145750042676809e-07,2.1683017621398903e-05,-5.811692517454503e-06,1.7754529835656285e-05,,2.7947444323217496e-05,-1.5185345546342432e-05,-2.58705040323548e-06,-4.27001214120537e-06,1.0832194675458595e-05,5.578164632424887e-07,-4.056107172800694e-06,1.3869022268409026e-06
77.223,28.668,6.664119428023696e-05,8.111037459457293e-06,2.155603760911617e-05,2.687364030862227e-05,2.218180952695548e-06,2.696811179703218e-06,2.318318365723826e-05,-7.804505912645254e-06,-6.341623702610377e-06,-2.5562887458363548e-05,1.4349579032568728e-05,5.578164632424887e-07,6.906455382704735e-05,1.0712441508076154e-05
77.233,28.668,6.66524501866661e-05,9.86512350209523e-06,2.9975046345498413e-05,4.9731497711036354e-05,9.972039151762148e-06,1.3349064829526467e-05,2.848671101673972e-05,-1.4453269614023156e-05,-5.598895768343937e-06,-5.119442903378513e-06,8.531353159924038e-06,2.5900342734530568e-05,-4.146103947277879e-06,6.449663487728685e-06
77.244,28.668,5.906985097681172e-05,-7.265151452884311e-06,1.2587456694745924e-05,8.34491293062456e-05,2.6085388526553288e-05,,1.7606726032681763e-05,-1.42541493914905e-05,-2.6985073418472894e-05,-6.739231139363255e-06,3.21358834298735e-06,-4.038808128825622e-06,2.284018228237983e-05,-7.792926226102281e-06
