longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.213,28.698,,-1.5471188817173243e-05,,5.339420022210106e-05,0.0001977772044483,,,,1.5778692613821477e-05,-7.307128271349939e-06
77.223,28.698,,-2.618056441860972e-06,,5.393775063566864e-05,2.8672920961980708e-05,,,,8.471091859973967e-06,-8.310412340506446e-06
77.233,28.698,,,,,0.0001530287991045,,,,6.833030784036964e-05,0.0001490363647462
77.244,28.698,,,,,0.0002757439215201,,,,6.1061782616889104e-06,-4.2578845750540495e-05
77.254,28.698,,,,6.518102600239217e-05,3.221559381927364e-06,,,,-2.067446803266648e-05,
77.264,28.698,,-1.1712588275258897e-05,,,0.0002399010118097,,,,0.0001300464791711,3.629773800639669e-06
77.275,28.698,,-1.4917919543222524e-05,,,9.766205039341004e-05,,,,2.3863010937930085e-05,
77.285,28.698,,1.456283553125104e-05,,,0.000138666233397,,,,1.069924110197462e-05,
77.296,28.698,,-3.429922799114138e-05,,,-1.461143710912438e-06,,,,8.43128509586677e-06,4.5499611587729305e-05
77.306,28.698,,-1.977164356503636e-05,,,0.0001345250639133,,,,4.337954305810854e-05,6.803742871852592e-05
77.316,28.698,,-1.3208062227931803e-05,,0.0001761314051691,-4.166709004493896e-06,,,,5.785926987300627e-05,0.0004320523294154
76.963,28.707,,-2.242879600089509e-05,,0.0002373170282226,-8.412434908677824e-06,,,,0.0001818169257603,3.902336175087839e-06
76.974,28.707,,-1.6866629266587552e-06,,0.0002107046602759,0.0002202437317464,,,,-7.497948786294728e-07,9.425457392353565e-06
76.984,28.707,,-5.41888912266586e-05,,0.0001952593302121,0.0002096990065183,,,,6.1560763242596295e-06,
76.994,28.707,,,,0.000269663229119,9.147544005827513e-06,,,,6.17892510490492e-06,-1.4709426977788098e-05
77.005,28.707,,1.1497660125314724e-05,,0.0001873939618235,3.644005846581422e-05,,,,3.966950771427946e-06,0.0002638980804476
77.015,28.707,,4.375500793685205e-06,,3.985025978181511e-05,-1.8556194845587012e-05,,,,2.379205034230836e-05,8.84622786543332e-05
77.026,28.707,,,,0.0002227302320534,1.737002639856655e-05,,,,6.111550464993343e-05,1.7109918189817108e-05
77.036,28.707,,,,5.141308065503836e-05,3.283468322479166e-05,,,,7.76982051320374e-06,1.2752195289067458e-05
77.046,28.707,,,,,7.602163532283157e-05,,,,9.34091440285556e-05,
77.057,28.707,,,,,6.721606769133359e-05,,,,2.7272231818642467e-05,-1.838981188484468e-05
77.067,28.707,,-5.14561434101779e-05,,0.0001305273617617,1.138640163844684e-05,,,,1.8580547020974336e-06,-3.6678397918876726e-06
77.078,28.707,,,,0.0001322764146607,0.000130321845063,,,,-9.925731774274027e-07,-9.283690815209413e-06
77.088,28.707,,-2.7545453122002076e-05,,0.0002263817150378,7.966212433530018e-05,,,,6.074851626181044e-07,9.598278666089756e-06
77.098,28.707,,-5.939975380897522e-06,,,9.626529208617284e-05,,,,2.5559324967616703e-06,5.571501242229715e-05
77.109,28.707,,,,0.0001934021711349,4.267904660082422e-05,,,,3.540059196893708e-06,0.00022095516033
77.119,28.707,,-8.43834368424723e-06,,,0.0003214213938917,,,,9.850281458056998e-06,-9.051822189576342e-07
77.129,28.707,,-2.2065363737056032e-05,,0.0002532146463636,8.770108252065256e-06,,,,1.2767700354743283e-05,-5.007692379876971e-05
77.14,28.707,,,,6.656823825323954e-05,2.105029125232249e-05,,,,8.226080353779253e-06,8.221768075600266e-05
77.15,28.707,,,,5.253761628409848e-05,9.357513772556558e-05,,,,0.0003241614031139,-0.0001085185722331
77.161,28.707,,-3.417255720705725e-05,,,-1.3045696505287196e-05,,,,5.621377567877062e-05,-7.045871370792156e-06
77.171,28.707,,-1.4637914318882396e-05,,,0.0002157031703973,,,,1.258674637938384e-05,
77.181,28.707,,1.5446190445800312e-05,,0.000257804931607,0.0001526072883279,,,,2.0597875845851377e-05,-4.903939043288119e-06
77.192,28.707,,-9.36484502744861e-06,,6.257004861254245e-05,7.809246017131954e-05,,,,9.632060027797706e-06,0.0001082799353753
77.202,28.707,,-4.411637564771809e-05,,,0.0001613467320566,,,,1.93587382568694e-07,-7.013757112872554e-06
77.213,28.707,,,,0.0002307547983946,5.778296326752752e-05,,,,4.905777313979343e-05,-7.278026714629959e-06
77.223,28.707,,,,,1.2379865438560955e-05,,,,6.724681588821113e-05,-3.139996624668129e-05
77.233,28.707,,,,5.339420022210106e-05,9.561600018059836e-05,,,,3.1759375360707054e-06,-9.890314686344936e-06
77.244,28.707,,,,0.0001830652181524,4.9012080125976354e-05,,,,1.4750827176612802e-05,0.0002385626576142
77.254,28.707,,,,4.980001904186793e-05,0.0001960997178684,,,,-1.2459672689146828e-06,8.815562978270464e-06
77.264,28.707,,,,,2.5295314117101952e-05,,,,-3.1231132879838697e-07,-4.553690814645961e-05
77.275,28.707,,-2.172045969928149e-05,,6.518102600239217e-05,0.000146757607581,,,,4.01065426558489e-06,6.948075224499917e-06
77.285,28.707,,-4.345788693171926e-05,,7.524614193243906e-05,-3.570009084796766e-06,,,,8.90354931470938e-06,-3.67425054719206e-05
77.306,28.707,,,,,-6.802265943406383e-06,,,,1.4737638593942393e-06,0.000227191572776
77.316,28.707,,-9.363244316773487e-06,,3.911135718226433e-05,0.0001286334736505,,,,3.671500235213898e-05,1.246282863576198e-06
76.953,28.717,,2.8394619221217e-05,,0.0002178281865781,3.512096009217203e-05,,,,1.3041010788583662e-05,-1.2597423847182654e-05
76.963,28.717,,,,4.283974340069108e-05,-3.98427664549672e-06,,,,2.070897062367294e-05,-7.489110430469736e-05
76.974,28.717,,4.492720563575858e-06,,0.000141705822898,5.8115922001888976e-05,,,,1.3430836588668171e-05,1.1500052323754062e-06
76.984,28.717,,,,0.0001921745279105,8.378974598599598e-05,,,,1.4279565220931543e-05,4.4375583456712775e-06
76.994,28.717,,1.2152287126809824e-05,,0.000223175578867,7.032020221231505e-05,,,,2.3962213163031265e-05,-1.7085025319829583e-05
77.005,28.717,,,,6.527884397655725e-05,0.0001694465172477,,,,6.300053064478561e-05,
77.015,28.717,,,,,0.0003355413791723,,,,8.061228982114699e-06,9.635589776735287e-06
77.026,28.717,,-2.777150803012773e-05,,0.0002811436716001,0.0002380759542575,,,,2.563512862252537e-05,2.639273770910222e-05
77.036,28.717,,3.3926405649253866e-06,,0.0003234358446206,0.0002926305751316,,,,1.3054082046437545e-05,-2.44739894696977e-05
77.046,28.717,,5.054617304267595e-06,,3.985025978181511e-05,0.0002309310657437,,,,4.373359843157232e-05,-1.4932613339624368e-05
77.057,28.717,,8.871583077052492e-07,,,-3.971636942878831e-06,,,,3.080437409153092e-06,0.0001241153659066
77.067,28.717,,-2.5375351469847374e-05,,0.0002586992632132,-2.884953346438124e-06,,,,-1.5230664757837076e-05,1.708546551526524e-05
77.078,28.717,,-5.469950679071189e-07,,0.0002086279710056,-1.547579449834302e-05,,,,2.71768331003841e-05,4.018582330900244e-06
77.088,28.717,,-3.2222724257735536e-05,,0.0001765646593412,9.18578080018051e-05,,,,5.370377493818523e-06,-4.904105480818544e-06
77.098,28.717,,-2.3883654648670927e-05,,0.0002028361195698,0.0001356611755909,,,,-4.738863935926929e-06,0.000277667219052
77.109,28.717,,-3.5912456951336935e-05,,0.0001962552923941,9.419464913662524e-05,,,,1.6546380720683374e-05,
77.119,28.717,,,,0.0002429187588859,5.578592390520498e-05,,,,1.3890850141251576e-06,0.0004472495638765
77.129,28.717,,1.1758745131373873e-05,,,8.623745816294104e-05,,,,0.0001024298326228,-3.815282980212942e-05
77.14,28.717,,-9.641110409575049e-06,,6.950747047085315e-05,-1.3045696505287196e-05,,,,3.887544721692393e-07,-1.3708535334444605e-05
77.15,28.717,,,,,5.9809015510836616e-05,,,,5.477025752043119e-06,
77.161,28.717,,,,0.0001775327982613,0.0002398538053967,,,,,-4.968373559677275e-06
77.171,28.717,,,,0.0002268773678224,9.598796896170823e-05,,,,2.530518713683705e-06,-1.1103546057711355e-05
77.181,28.717,,,,,8.242030889960006e-05,,,,2.149255305994302e-05,0.0003307587758172
77.192,28.717,,-1.457344387745252e-05,,0.0001779737212928,6.225734978215769e-05,,,,7.192022167146206e-05,-1.13233845695504e-05
77.202,28.717,,-5.3082036174600944e-05,,,0.0001530287991045,,,,1.400968358211685e-05,5.1942224672529846e-05
77.213,28.717,,-1.437966784578748e-05,,0.000257804931607,2.8134927561040968e-05,,,,1.2311708815104794e-05,-9.890314686344936e-06
77.223,28.717,,2.8323911465122364e-05,,6.257004861254245e-05,3.8134807255119085e-05,,,,2.9669417926925234e-06,
77.233,28.717,,,,,5.48874304513447e-05,,,,2.191586645494681e-05,0.0002605007030069
77.244,28.717,,-3.429922799114138e-05,,,0.0002694512659218,,,,8.551922655897215e-05,
77.254,28.717,,,,0.0001912589505081,6.25752581981942e-05,,,,2.6967731173499487e-05,6.948075224499917e-06
77.264,28.717,,,,5.339420022210106e-05,0.0001364391355309,,,,-1.964555121958256e-05,0.0001205479711643
77.275,28.717,,-5.69797120988369e-05,,5.813797179143876e-05,0.0001345250639133,,,,1.8290982552571226e-05,1.0068925803352611e-05
77.285,28.717,,,,4.980001904186793e-05,0.0001793182163964,,,,0.0001038735645124,3.681971793412231e-05
76.963,28.727,,-1.2470644833229017e-05,,6.767680315533653e-05,7.142390677472576e-05,,,,6.000498160574352e-06,0.0004200783732812
76.974,28.727,,,,,0.0001004691512207,,,,1.7682285033515655e-05,-2.9440836442518048e-05
76.984,28.727,,-1.3309574569575489e-05,,5.680231697624549e-05,0.0001219545811181,,,,1.0766783816507086e-05,-2.656880860740785e-05
76.994,28.727,,,,5.917008093092591e-05,0.0002897790109273,,,,-1.897361835290212e-05,7.305094641196774e-06
77.005,28.727,,,,,9.464433242101222e-05,,,,1.1373907909728588e-05,-1.2533669178083072e-05
77.015,28.727,,-2.8577440389199182e-05,,0.0002126775216311,0.0001055979737429,,,,4.629428804037161e-05,2.600341304059839e-06
77.026,28.727,,-2.7545453122002076e-05,,7.175646896939725e-05,0.0001340614981018,,,,4.363530933915172e-06,8.83389511727728e-05
77.036,28.727,,2.2074713342590258e-05,,0.000380614073947,4.158535375609063e-05,,,,-1.9964957118645543e-06,-3.4753088584693614e-07
77.046,28.727,,,,,0.000130321845063,,,,6.06326648266986e-05,0.0003416557738091
77.057,28.727,,-3.2222724257735536e-05,,,4.6923516492825e-05,,,,5.122116272104904e-05,7.267742603289662e-06
77.067,28.727,,,,0.000141005104524,9.428100020159036e-05,,,,2.8855662094429132e-05,2.20743768295506e-05
77.078,28.727,,,,,6.773513450752944e-05,,,,2.5366553018102422e-05,-4.17701721744379e-06
77.088,28.727,,-4.188301682006568e-05,,,0.0002107571199303,,,,6.023465175530873e-06,
77.098,28.727,,-2.3178117771749385e-05,,6.120621401350945e-05,5.29394528712146e-05,,,,4.6851992010488175e-06,0.0002099800913129
77.109,28.727,,-9.641110409575049e-06,,0.0002086279710056,0.0001083926108549,,,,-3.398229409867781e-06,
77.119,28.727,,5.725979463022668e-06,,0.0001305273617617,7.257679681060836e-05,,,,4.379575784696499e-06,5.669775418937206e-05
77.129,28.727,,2.317537473572884e-05,,,0.0001084604882635,,,,7.56038207327947e-06,0.0001065157630364
77.14,28.727,,3.255574483773671e-05,,5.7351673603989184e-05,0.0002669453679118,,,,3.1318600690610765e-07,0.0002171998494304
77.15,28.727,,-1.3975668480270542e-05,,,5.656764915329404e-05,,,,5.893468369322363e-06,-1.1103546057711355e-05
77.161,28.727,,-2.023405249929056e-05,,0.0001934021711349,7.809246017131954e-05,,,,3.178464976372197e-05,1.533272552478593e-05
77.171,28.727,,-1.5473862731596455e-05,,,-4.619581886800006e-06,,,,-1.5375271686934866e-05,
77.181,28.727,,,,0.0002532146463636,3.89904816984199e-05,,,,6.098277481214609e-06,-2.222021612396929e-05
77.192,28.727,,,,0.0001775327982613,0.0001105950359487,,,,8.881508620106615e-06,-9.890314686344936e-06
77.202,28.727,,-1.4856982488709036e-05,,0.0001705385511741,0.0002735340385697,,,,-3.422814415898756e-06,8.215520210796967e-06
77.213,28.727,,-5.707885065930896e-05,,5.253761628409848e-05,0.000220201400225,,,,1.191407022815838e-06,
77.223,28.727,,,,,3.142753121210262e-05,,,,1.975539271370508e-05,-5.537880497286096e-05
77.233,28.727,,-4.345788693171926e-05,,4.950574293616228e-05,8.621933375252411e-05,,,,1.2365333532216027e-05,6.948075224499917e-06
77.244,28.727,,-2.008374758588616e-05,,,0.0001159436797024,,,,8.535380402463488e-06,-2.490942097210791e-05
77.254,28.727,,,,0.0001974484766833,9.058819705387576e-05,,,,0.0001213001232827,
77.264,28.727,,-8.516856723872479e-06,,,0.0001518451317679,,,,3.3398446248611435e-05,1.0314780411135873e-05
77.275,28.727,,,,,0.0001682541187619,,,,5.864521426701685e-06,0.0001663681759964
76.963,28.737,,5.2711529860971496e-06,,7.417099550366402e-05,7.032020221231505e-05,,,,2.027549999183975e-05,
76.974,28.737,,,,7.417099550366402e-05,5.487156886374578e-05,,,,1.2758335969920154e-06,2.206197962095757e-07
76.984,28.737,,,,5.795499600935728e-05,0.0001730031508486,,,,2.7384792247175938e-06,-1.2533669178083072e-05
76.994,28.737,,-3.623323573265225e-05,,6.767680315533653e-05,7.27959704818204e-05,,,,8.021058420126792e-06,0.0002447454317007
77.005,28.737,,,,0.0002178281865781,0.0002140316646546,,,,7.965349141159095e-06,-3.6678397918876726e-06
77.015,28.737,,-3.369405021658167e-05,,5.680231697624549e-05,0.0002086852618958,,,,6.908829527674243e-05,0.0002319058694411
77.026,28.737,,-3.2222724257735536e-05,,0.000141705822898,2.4464918169542216e-05,,,,7.59346949052997e-05,0.0001428305840818
77.036,28.737,,7.889756489021238e-06,,,0.0001452486467314,,,,1.1417226915000356e-06,9.461173249292187e-06
77.046,28.737,,,,0.0004678762925323,0.0001059520000126,,,,1.1091275155195037e-05,
77.057,28.737,,-2.198649053752888e-05,,0.0002533889201004,2.2238878955249675e-05,,,,2.3854907340137288e-05,0.00022095516033
77.067,28.737,,1.7375487004755996e-05,,,6.989419489400461e-05,,,,5.7185034165740944e-06,
77.078,28.737,,-7.4369932008266915e-06,,0.0002811436716001,-9.307994332630187e-06,,,,6.607399700442329e-05,
77.088,28.737,,,,7.881804776843637e-05,9.310746827395632e-05,,,,-1.7149708355645998e-06,
77.098,28.737,,5.725979463022668e-06,,,0.0002357156336074,,,,2.390964937148965e-06,0.0004266284813638
77.109,28.737,,2.317537473572884e-05,,3.985025978181511e-05,5.5013926612446085e-05,,,,-2.116499615567591e-07,-1.22789315355476e-05
77.119,28.737,,,,0.0001263107842532,0.0002157031703973,,,,2.197422691097017e-05,3.130522827632376e-06
77.129,28.737,,-4.916100806440227e-06,,0.0001602039410499,8.499045361531898e-05,,,,0.0002225805801572,6.058524832042167e-06
77.14,28.737,,-4.347920184955001e-05,,0.0001629466423764,0.0001035135428537,,,,-9.710243631388948e-08,3.65579103345226e-06
77.15,28.737,,,,,0.0001105756819015,,,,9.59838944254443e-05,3.943909632653231e-06
77.161,28.737,,-2.353968557144981e-05,,0.0001322764146607,0.0002082544087897,,,,4.567083124129567e-06,0.0003780598344746
77.171,28.737,,-1.4856982488709036e-05,,,5.524439620785415e-05,,,,3.3448739031882724e-06,5.641312600346282e-05
77.181,28.737,,,,,-1.5285733752534725e-05,,,,0.0001688766787992,8.215520210796967e-06
77.192,28.737,,-2.172045969928149e-05,,6.0896287322975695e-05,0.0001224694278789,,,,8.38199230202008e-06,0.0002385626576142
77.202,28.737,,-4.345788693171926e-05,,,9.68019094216288e-07,,,,7.208299939520657e-05,0.0001720480941003
77.213,28.737,,-1.6021609553718008e-05,,0.0002532146463636,9.13861076696776e-05,,,,8.572200022172183e-05,-6.774018402211368e-06
77.223,28.737,,,,,6.25752581981942e-05,,,,5.231960585661e-06,-3.241893500671722e-05
77.233,28.737,,3.5081116038782056e-06,,0.0001705385511741,4.434942820807919e-05,,,,-9.72914494923316e-06,1.1142730045321514e-06
77.244,28.737,,-5.162198704056209e-06,,0.0002691558911465,-1.1999617527180815e-05,,,,-5.910988534196804e-07,-2.862222208932508e-05
77.254,28.737,,1.1022760190826377e-05,,,0.0001636878732824,,,,1.628756581339985e-05,1.246282863576198e-06
76.963,28.747,,2.035264697042294e-05,,7.057504262775183e-05,2.3428050553775392e-05,,,,1.4639944311056752e-05,
76.974,28.747,,2.960754318337422e-05,,,0.0002642931067384,,,,6.510848038487893e-07,1.6411162505391985e-05
76.984,28.747,,-1.6066936950664967e-05,,,0.000210344325751,,,,2.563512862252537e-05,1.6770947013355908e-06
76.994,28.747,,-2.2384769181371663e-05,,7.417099550366402e-05,-1.232930208061589e-05,,,,2.0176660200377228e-06,1.3795825907436663e-05
77.005,28.747,,-5.469950679071189e-07,,7.417099550366402e-05,0.0003056112909689,,,,1.7893551557790488e-05,-1.0904848750215024e-05
77.015,28.747,,,,,0.0001775116252247,,,,1.554717709950637e-05,0.0002337719633942
77.026,28.747,,-2.198649053752888e-05,,6.767680315533653e-05,0.0002412970934528,,,,-1.5230664757837076e-05,1.5735871784272604e-05
77.036,28.747,,,,,0.0001949843281181,,,,7.992580322024878e-06,5.425163544714451e-05
77.046,28.747,,,,5.680231697624549e-05,0.0001003272118396,,,,2.138773379556369e-05,
77.057,28.747,,,,4.283974340069108e-05,4.933166928822175e-05,,,,1.250535478902748e-05,
77.067,28.747,,,,0.0002384651015745,0.0001497299526818,,,,-1.863002836444139e-07,-5.196551501285285e-05
77.078,28.747,,-6.815874803578481e-05,,0.000238877517404,-1.3045696505287196e-05,,,,1.3890850141251576e-06,1.6759733625804074e-05
77.088,28.747,,2.317537473572884e-05,,,0.0001072935119736,,,,3.689675395435188e-06,0.00020318935276
77.098,28.747,,-4.916100806440227e-06,,0.0002599960425868,0.0002300529886269,,,,3.860462311422452e-05,2.686915831873193e-05
77.109,28.747,,-7.644638571946416e-06,,,3.010468753927853e-05,,,,3.506214125081897e-05,-6.000678695272654e-05
77.119,28.747,,-5.624379355140263e-06,,0.0001357704895781,8.814901229925454e-05,,,,2.6449244614923373e-05,-1.105217037888906e-07
77.129,28.747,,,,0.0002668392262421,6.8989276769571e-05,,,,0.0001158803279395,-3.094417115789838e-05
77.14,28.747,,-1.4856982488709036e-05,,0.00031766644679,0.0002286955714225,,,,-5.853218226548052e-06,2.3516446162830107e-05
77.15,28.747,,-7.684631782467477e-06,,,0.000233757920796,,,,-3.468212980806129e-06,1.873373730632011e-05
77.161,28.747,,-3.429922799114138e-05,,0.0002086279710056,9.156481246463954e-05,,,,9.855978532868905e-06,0.0002169947401853
77.171,28.747,,1.124787786466186e-06,,0.0001629466423764,4.656396777136251e-05,,,,6.07263336860342e-06,-1.3820378626405729e-05
77.181,28.747,,,,,0.0002885442518163,,,,1.2610471458174288e-05,0.0002605007030069
77.192,28.747,,3.2412212021881714e-05,,,0.0001536314521217,,,,1.05169647213188e-05,-6.774018402211368e-06
77.202,28.747,,,,0.0002429187588859,2.075890370178968e-05,,,,5.1055694711976685e-06,-1.6280628187814727e-05
77.213,28.747,,4.944584361510351e-06,,0.0001934021711349,0.0001052384614013,,,,1.1074311260017566e-05,-1.1268332855252083e-05
77.223,28.747,,,,6.0896287322975695e-05,9.755232895258814e-05,,,,1.447004069632385e-05,3.479767428871128e-06
77.233,28.747,,1.1022760190826377e-05,,,7.016666495474055e-05,,,,5.0239574193255976e-05,1.246282863576198e-06
77.244,28.747,,,,,8.612035890109837e-05,,,,2.1147661755094305e-06,2.130500888597453e-06
77.254,28.747,,-4.097134933545021e-06,,0.0001705385511741,0.0001114716287702,,,,-1.5203822840703651e-05,5.1197515858802944e-05
76.953,28.756,,-1.1617124982876705e-05,,,0.0001488785201217,,,,5.537033302971395e-06,2.639273770910222e-05
76.963,28.756,,-2.339394995942712e-05,,,4.461384378373623e-05,,,,-8.178418283932842e-06,1.6770947013355908e-06
76.974,28.756,,,,7.729756907792762e-05,0.0001576283539179,,,,6.809698788856622e-06,0.0002891802578233
76.984,28.756,,,,,5.8004316088045016e-05,,,,0.0001240532001247,0.0002319058694411
76.994,28.756,,-1.1871184142364656e-05,,0.0001844658982008,1.9400242763367714e-06,,,,5.228097143117338e-05,0.0001559449447086
77.005,28.756,,6.09069611527957e-05,,,-1.137112394644646e-05,,,,1.0612605365167838e-05,
77.015,28.756,,3.495251121421461e-06,,6.221524381544441e-05,-7.5306975304556545e-06,,,,2.5957215257221837e-06,
77.026,28.756,,4.220961272949353e-05,,7.417099550366402e-05,5.892945409868844e-05,,,,1.9881073967553675e-05,-3.2629386623739265e-06
77.036,28.756,,,,0.0002315338497282,6.989419489400461e-05,,,,9.260978549718855e-05,-8.796222914497775e-07
77.046,28.756,,-4.616930891643278e-05,,,9.419464913662524e-05,,,,2.2212777821550844e-06,-3.7356273878685897e-06
77.057,28.756,,5.725979463022668e-06,,,9.310746827395632e-05,,,,2.011813376157079e-05,0.0001217586759594
77.067,28.756,,1.3917816659159143e-06,,5.680231697624549e-05,6.615526945097372e-05,,,,3.1176197808235884e-05,
77.078,28.756,,,,4.283974340069108e-05,7.257679681060836e-05,,,,0.0001024298326228,
77.088,28.756,,,,,3.763156564673409e-05,,,,1.5014345990493894e-05,
77.098,28.756,,,,0.000223175578867,0.0001526072883279,,,,0.0002166670747101,1.3760664842266124e-05
77.109,28.756,,-3.571059642126784e-05,,7.175646896939725e-05,5.775368845206685e-05,,,,2.187317659263499e-05,-3.094417115789838e-05
77.119,28.756,,,,0.0002058538084384,2.058071186183952e-05,,,,8.098495527519844e-06,-2.565862359915627e-06
77.129,28.756,,-7.834618713786767e-07,,,0.0002082544087897,,,,1.2484331818995996e-05,-8.654599696455989e-06
77.14,28.756,,,,,3.321326585137285e-05,,,,1.6341035006917082e-05,0.0002422195102553
77.15,28.756,,,,0.0001357704895781,-5.52098435946391e-06,,,,2.0065002900082615e-05,-8.992095536086708e-05
77.161,28.756,,-2.2557589545613155e-05,,3.985025978181511e-05,1.1105179282822064e-06,,,,2.3738499294267967e-05,3.878596908180043e-05
77.171,28.756,,,,6.277201464399695e-05,8.548061305191368e-05,,,,5.528496694751084e-05,7.996263775567058e-06
77.181,28.756,,1.7437970427636174e-06,,0.0001602039410499,6.75800401950255e-05,,,,6.541641778312624e-05,0.0001313227694481
77.192,28.756,,-1.0765784281829838e-06,,0.0001629466423764,1.857612733147107e-05,,,,1.993103978747968e-05,-8.808362508716527e-06
77.202,28.756,,,,0.0002028361195698,1.8734868717729117e-05,,,,1.983896436286159e-05,-2.862222208932508e-05
77.213,28.756,,,,6.98826988809742e-05,0.0002059579710476,,,,7.48607044442906e-06,8.992599759949371e-06
77.223,28.756,,,,,6.81512537994422e-05,,,,8.715800504432991e-06,8.439177690888755e-06
77.233,28.756,,2.706956911424641e-05,,,0.0003354777873028,,,,9.12183168111369e-06,7.437017188749451e-07
77.244,28.756,,,,0.0002337893820367,8.647744834888726e-05,,,,1.0168026165047197e-05,-2.923693500633817e-06
76.963,28.766,,,,8.197320130420849e-05,-3.753730561584234e-05,,,,-7.396618457278237e-06,1.4284582903201226e-05
76.974,28.766,,,,,7.614359492436051e-05,,,,1.1619992619671391e-05,-1.8746241039480083e-05
76.984,28.766,,-9.641110409575049e-06,,0.0003001787699759,-1.137112394644646e-05,,,,2.14001029235078e-05,
76.994,28.766,,-5.615574082185049e-06,,,0.0001452486467314,,,,8.029581294977106e-06,-4.904105480818544e-06
77.005,28.766,,,,5.866597712156363e-05,9.428100020159036e-05,,,,0.0001877629983937,0.0002307651884621
77.015,28.766,,-2.4922919692471623e-05,,7.057504262775183e-05,0.0001003272118396,,,,3.268478758400306e-05,0.0001696109829936
77.026,28.766,,-1.1387394806661176e-05,,4.064613676746376e-05,0.0001065063042915,,,,1.5463660020031966e-05,
77.036,28.766,,-4.916100806440227e-06,,,0.000123156394693,,,,3.0472832804662172e-05,2.0142011635471132e-05
77.046,28.766,,-7.644638571946416e-06,,,2.1996947907609865e-05,,,,9.53070502873743e-06,
77.057,28.766,,-1.727374728943687e-05,,7.417099550366402e-05,0.000214438085095,,,,5.5729815358063206e-05,2.379639954597224e-05
77.067,28.766,,1.4717298654431945e-05,,0.0002315338497282,0.0002492183411959,,,,0.0003481653693597,-6.000678695272654e-05
77.078,28.766,,-8.891051948012318e-06,,,0.0002392432361375,,,,4.704809543909505e-05,0.0002538543194532
77.088,28.766,,3.592933580875979e-06,,,0.0001004007644951,,,,3.6082062706555007e-06,3.6297547922004014e-05
77.098,28.766,,,,5.680231697624549e-05,5.978080298518762e-05,,,,3.937143901566742e-06,3.145533264614642e-05
77.109,28.766,,2.8323911465122364e-05,,4.283974340069108e-05,5.578384661930613e-05,,,,-3.946241577068577e-06,-8.654599696455989e-06
77.119,28.766,,3.869535248668399e-06,,0.0002384651015745,2.504411713744048e-05,,,,-1.4281123412729355e-06,-5.537880497286096e-05
77.129,28.766,,-4.345788693171926e-05,,0.000238877517404,0.0002553742669988,,,,6.098277481214609e-06,-1.3820378626405729e-05
77.14,28.766,,-8.516856723872479e-06,,0.0001927671110024,0.000127186285681,,,,4.792197432834655e-05,0.0002581962908152
77.15,28.766,,3.2412212021881714e-05,,0.0002599960425868,0.0001001449782052,,,,1.0470438610354904e-05,4.598549639922567e-05
77.161,28.766,,-6.378598300216254e-06,,,-2.893754754040856e-05,,,,1.637722562009003e-05,6.289151770033641e-06
77.171,28.766,,-5.279558081383584e-06,,,8.621933375252411e-05,,,,9.67503547144588e-06,4.5499611587729305e-05
77.181,28.766,,,,0.0002668392262421,0.0001159436797024,,,,-1.1526444723131135e-06,-1.383694507239852e-05
77.192,28.766,,,,,-1.289594638365088e-05,,,,-9.93635694612749e-06,0.0002366031694691
77.202,28.766,,3.843585091090063e-06,,,0.0001230425405083,,,,1.1829597497126088e-05,-2.4029388896451565e-06
77.213,28.766,,7.115606877050595e-06,,0.0002086279710056,7.516160258091986e-05,,,,7.860308869567234e-06,7.437017188749451e-07
77.223,28.766,,-1.97545323317172e-05,,,6.269598816288635e-05,,,,3.548914537532255e-05,7.455913146259263e-05
76.953,28.776,,-9.641110409575049e-06,,0.0002055210497928,6.786209996789694e-05,,,,7.965349141159095e-06,-5.007692379876971e-05
76.963,28.776,,-1.293062450713478e-05,,7.993996405275539e-05,-1.547579449834302e-05,,,,3.0579150234189e-07,1.7924765415955335e-05
76.974,28.776,,,,,-3.971636942878831e-06,,,,7.683292096771766e-06,-4.17701721744379e-06
76.984,28.776,,-9.36484502744861e-06,,5.758456609328277e-05,4.267904660082422e-05,,,,2.288272526129731e-06,5.425163544714451e-05
76.994,28.776,,,,8.197320130420849e-05,7.487837865483016e-05,,,,2.2743866793462075e-05,
77.005,28.776,,-1.7137792838184396e-06,,0.0003001787699759,4.350332892499864e-05,,,,1.2566695204441205e-06,-3.7356273878685897e-06
77.015,28.776,,-7.644638571946416e-06,,6.358857353916392e-05,9.807408787310123e-06,,,,1.202262978949875e-06,0.0001707023475319
77.026,28.776,,-1.3975668480270542e-05,,,9.310746827395632e-05,,,,-8.745521881792229e-06,-4.968373559677275e-06
77.036,28.776,,1.5218964108498769e-05,,5.866597712156363e-05,6.615526945097372e-05,,,,1.3656353075930385e-05,-8.310412340506446e-06
77.046,28.776,,,,,0.0001451474963687,,,,-3.4928186778415693e-06,
77.057,28.776,,-7.394683052552864e-06,,4.064613676746376e-05,-8.791357686277479e-06,,,,0.0003384568553883,7.78480971348472e-05
77.067,28.776,,-2.618056441860972e-06,,,9.196524479193612e-05,,,,1.1357802577549592e-05,
