longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.306,28.639,,0.0003753932251129,,6.563962233485654e-05,7.767658644297626e-06,7.174048278102418e-06,,2.227176992164459e-05,,,5.6122211390174925e-05,7.586030278616818e-06,1.099133714888012e-05,
77.316,28.639,,0.0005672647384926,1.016332953440724e-05,3.444953108555637e-05,1.4817595683780382e-06,7.27708311387687e-06,,,,,2.777276858978439e-05,1.0204315003647936e-05,2.199647315137554e-05,
76.932,28.649,,0.0001597229856997,6.847556051070569e-06,7.377455767709762e-05,4.238775090925628e-06,5.126489668327849e-06,,,,,0.0002648646477609,1.8331124010728672e-05,-1.7048130757757463e-05,
76.943,28.649,,0.0001052267907653,4.997587438992923e-06,5.806308763567358e-06,7.270150035765255e-06,1.4051340258447452e-05,,,,,2.535724161134567e-05,9.804528417589609e-06,4.1934694309020415e-05,
76.953,28.649,,0.000287208269583,1.0549640137469396e-05,8.098153921309859e-05,7.874548828112893e-06,1.8525619452702813e-05,,1.7085994841181673e-05,,,3.336691952426918e-05,8.899845852283761e-06,-2.9122541036485927e-06,
76.963,28.649,,3.368312900420278e-05,1.3468917131831404e-05,1.1538551007106436e-05,2.500757091183914e-06,3.055862907785922e-05,,5.186757334740832e-05,,,,4.338881353760371e-06,4.269842247595079e-05,
76.974,28.649,,2.4043563826126046e-05,1.48356748468359e-05,1.1360571079421788e-05,7.911256034276448e-06,7.362189990089973e-06,,1.7950096662389114e-05,,,3.0775994673604146e-05,-7.590775794596993e-07,9.171272540697828e-05,
76.984,28.649,,0.0002604585897643,7.33495380700333e-06,1.5600197002640925e-05,2.074998519674409e-06,-8.61559783515986e-06,,3.55062002199702e-05,,,2.003938607231248e-05,-4.020204414700856e-06,3.6032604839419946e-05,
76.994,28.649,,2.6128580429940484e-05,1.0102876331075096e-05,1.0189427484874614e-05,2.942955234175315e-06,2.66590704995906e-05,,,,,,3.3310694561805576e-05,2.244061579403933e-05,
77.005,28.649,,0.0001267009647563,1.2928258001920767e-06,5.842902100994252e-05,1.3372536159295125e-05,1.4952460333006456e-05,,1.985118433367461e-05,,,0.0004178308299742,1.2361136214167344e-05,1.3104822755849456e-05,
77.015,28.649,,5.237166624283418e-05,9.483000212640036e-06,4.508490292209899e-06,3.296520389994839e-06,2.1821180780534636e-05,,,,,1.4007163372298235e-05,4.643075499188853e-06,9.323983931608382e-07,
77.026,28.649,,6.581470370292664e-05,,2.153311470465269e-05,1.1931838344025891e-05,2.368187597312499e-05,,,,,2.0269110336812446e-06,5.840439030180278e-07,2.7633672289084643e-05,
77.036,28.649,,4.540601366898045e-05,1.084287214325741e-05,3.652599843917415e-05,1.018582406686619e-05,-7.898843250586651e-06,,,,,4.231032289681025e-05,7.571939931949601e-06,2.097705873893574e-05,
77.046,28.649,,9.196524479193612e-05,5.601928933174349e-06,9.249829599866644e-05,-1.659016197663732e-05,1.6893694919417612e-05,,4.481652649701573e-05,,,7.976726192282513e-05,4.044087290822063e-06,-6.122473223513225e-06,
77.057,28.649,,8.888327283784747e-05,7.385729986708611e-06,2.2937269022804685e-05,1.4133749573375098e-05,1.4402986380446237e-05,,,,,,7.729909157205839e-06,3.549623897924903e-06,
77.067,28.649,,4.045454261358827e-06,1.146700196841266e-05,7.618941708642524e-06,-4.602271417297743e-07,4.981977326679044e-06,,,,,,7.047516191960312e-06,8.485383295919746e-05,
77.078,28.649,,0.0005637184949591,5.4882452786841895e-06,1.862823773990385e-05,1.7569719830135e-06,2.60747237916803e-05,,3.789713082369417e-05,,,3.062964242417365e-05,-2.9640227694471832e-06,5.104909359943122e-05,
77.088,28.649,,1.9991532099084e-05,1.5043950725157629e-06,0.000144753823406,9.111529948313546e-07,1.938844798132777e-05,,,,,6.91356808601995e-06,2.7325817427481525e-05,-6.300407676462783e-06,
77.098,28.649,,0.0005100217531435,7.48221236790414e-06,3.071878745686263e-05,-9.89897034742171e-06,2.115829920512624e-05,,2.8226946596987545e-05,,,1.854913352872245e-05,6.224742264748784e-06,2.3634556782781142e-06,
77.109,28.649,,6.601253699045628e-05,8.337604413100053e-06,1.2208470252517143e-05,7.835886208340526e-06,2.1469884813996032e-05,,3.707221185322851e-05,,,,3.2617238048260333e-06,0.0001243848382728,
77.119,28.649,,2.000796484935563e-05,7.39755887479987e-06,1.1000466656696515e-05,4.015629656350939e-06,1.816876647353638e-05,,,,,6.963714895391604e-06,5.848417458764743e-06,0.000263670051936,
77.129,28.649,,2.3586308088852093e-05,1.3807392861053812e-05,1.46377633427619e-05,-3.9373021536448505e-06,1.459704162698472e-05,,3.170378477079794e-05,,,,8.013289516384248e-06,-3.8413186302932445e-06,
77.14,28.649,,0.0002804831310641,7.395415195787791e-06,0.000124900296214,9.623861842555924e-06,2.0947318262187764e-05,,,,,5.640508970827796e-05,5.9306726143404376e-06,2.515779488021508e-05,
77.15,28.649,,0.0002776670444291,6.990553174546221e-06,0.0003419161948841,3.616232561398647e-06,2.5886145522235893e-05,,5.935618537478149e-05,,,1.8131740944227204e-05,9.21176888368791e-06,9.350731033919146e-07,
77.161,28.649,,0.0005271414411254,6.030551958247088e-06,1.5220002751448192e-05,3.202662128387601e-06,8.382280611840542e-06,,,,,2.3672435418120585e-05,2.170742845919449e-06,1.477734258514829e-05,
77.171,28.649,,2.855153252312448e-05,1.3307144399732351e-05,9.01276507647708e-06,-5.297175107443763e-07,7.094917964423075e-05,,2.5245468350476585e-05,,,1.9977545889560133e-05,6.48786317469785e-06,3.9105245377868414e-05,
77.181,28.649,,3.392826329218224e-05,3.40572864843125e-06,4.685580643126741e-05,-1.2602395145222545e-06,1.346795124845812e-05,,,,,,-2.911937144745025e-06,0.0004936570185236,
77.192,28.649,,1.34312103909906e-05,,5.200777741265483e-05,9.832354407990351e-06,1.186034205602482e-05,,5.038314338889904e-05,,,,3.843411832349375e-06,-2.8623719572351547e-06,
77.202,28.649,,0.0004824885982088,1.1560275197552984e-05,0.0001829822285799,3.273797346992069e-06,2.046471854555421e-05,,,,,,7.154383638408035e-06,3.591610584408045e-05,
77.213,28.649,,1.6892598068807274e-05,1.4439464393944943e-05,7.0486971708305646e-06,9.221298569173086e-07,6.693174509564415e-05,,2.193295404140372e-05,,,,9.969687198463362e-06,-1.0853073035832494e-05,
77.223,28.649,,9.677869820734486e-05,9.071090971701778e-06,2.6838897611014545e-05,1.5917397604425787e-06,1.558433723403141e-05,,3.516554716043174e-05,,,1.7447022401029244e-05,1.4245161139569973e-07,2.0436627892195247e-05,
77.233,28.649,,,,1.2396438251016662e-05,7.146365987864556e-06,1.2376540325931272e-05,,4.203054413665086e-05,,,,3.98389147449052e-06,5.692751528840745e-06,
77.244,28.649,,4.995222116122022e-05,8.988816261989996e-06,1.881905336631462e-05,-2.247220436402131e-06,7.702229595452081e-06,,2.165712066926062e-05,,,3.931968240067363e-05,5.245372904028045e-06,2.9210675620561237e-06,
77.254,28.649,,0.0005109173944219,9.025621693581344e-06,1.9007764421985485e-05,4.283368070900906e-06,-2.419304473733064e-05,,4.635162986232899e-05,,,1.972694371943362e-05,1.2307491203955578e-07,-4.802881790055835e-07,
77.264,28.649,,2.079660589515697e-06,1.3643171769217588e-05,2.8884216590086e-05,6.5745639403758105e-06,7.041551270958735e-06,,2.620499253680464e-05,,,2.168985338357743e-05,2.435208898532437e-06,6.35235701338388e-05,
77.275,28.649,,0.000276625418337,9.678007700131276e-06,5.255246378510492e-06,2.919603275586269e-06,1.4118347280600574e-05,,,,,0.0001957024942385,2.0703587324533146e-06,7.920259122329298e-06,
77.285,28.649,,4.722789526567794e-05,1.3019029211136512e-05,1.1117422218376303e-05,4.7143776100710966e-06,8.692362825968303e-06,,3.748242306755856e-05,,,1.4051011021365412e-05,-3.661343043859233e-06,3.176556447215262e-06,
77.296,28.649,,0.0004734066606033,6.208920240169391e-06,1.5978512237779796e-05,6.3947413764253724e-06,1.3763982678938191e-05,,,,,6.0595633840421215e-05,2.241029142169282e-05,0.0003826706670224,
77.306,28.649,,0.0001656656677369,7.91372985986527e-06,3.8526464777532965e-05,3.2298332826030678e-06,-1.4118762010184582e-05,,,,,2.426812170597259e-05,2.207489842476207e-06,1.2186214917164762e-05,
77.316,28.649,,2.0479974409681745e-05,9.876541298581287e-06,2.672943628567737e-05,-3.490172844067274e-07,0.0001567639992572,,,,,3.773534444917459e-06,2.156562368327286e-05,-3.354763521201676e-06,
76.932,28.659,,1.750395676936023e-05,-4.86590124637587e-06,9.434444109501784e-06,-4.17099954574951e-06,1.412033543601865e-05,,2.85689347947482e-05,,,1.0771708730317188e-05,9.679317372501828e-06,2.7404089451010805e-06,
76.943,28.659,,2.1273704987834208e-05,4.5358888201008085e-06,3.089627352892421e-05,9.970952305593528e-06,2.723873694776557e-05,,3.595684393076226e-05,,,5.906325532123447e-05,6.07801382557227e-07,4.32292154073366e-06,
76.953,28.659,,0.0001419760956196,7.278732482518535e-06,1.5655585229978897e-05,1.0495096830709372e-05,6.457958988903556e-06,,2.3711711037321948e-05,,,1.907672776724212e-05,5.408869128586957e-06,2.342833977309056e-05,
76.963,28.659,,5.24888928339351e-05,9.933372666637297e-07,1.5580184481223114e-05,8.800246177997906e-06,1.5158541827986484e-05,,,,,5.767436232417822e-05,9.44825751503231e-06,3.996651139459573e-05,
76.974,28.659,,2.6128580429940484e-05,3.823433871730231e-06,1.239057837665314e-05,8.947273272497114e-06,2.6634804726199945e-06,,,,,,3.542781996657141e-06,3.040716728719417e-05,
76.984,28.659,,9.129304817179218e-05,9.483000212640036e-06,6.233997555682436e-05,-1.5089403859747108e-06,4.1387015699001495e-06,,,,,,1.3976712580188178e-05,2.323799708392471e-05,
76.994,28.659,,0.0001459077466279,1.2799706382793374e-05,3.028018727491144e-05,-2.416326651655254e-06,-2.1937117708148435e-05,,4.586168870446272e-05,,,1.22570272651501e-05,8.003531547728926e-06,,
77.005,28.659,,0.0005138425040058,1.084287214325741e-05,1.6673115169396624e-05,1.2972724107385147e-05,8.535523932096113e-08,,,,,4.497566987993196e-05,3.702143658301793e-06,1.833767964853905e-05,
77.015,28.659,,3.90988243452739e-05,1.0744031897047536e-05,9.775536454981192e-05,-3.987548097938998e-06,2.320665225852281e-05,,,,,4.231032289681025e-05,2.9927380182925845e-06,2.1972095055389215e-05,
77.026,28.659,,-1.7251255485462025e-05,8.26189079816686e-06,6.779438990633935e-05,-3.725898295670049e-06,1.1595118849072604e-05,,,,,,1.3378542462305631e-05,4.364554843050428e-05,
77.036,28.659,,0.0001823177008191,1.146700196841266e-05,2.266050432808697e-05,1.0075319551106077e-05,1.1308218745398335e-05,,2.292228782607708e-05,,,,3.0334300390677527e-05,0.0002909449394792,
77.046,28.659,,0.0003764461143873,5.4882452786841895e-06,7.289258064702153e-05,2.075070369755849e-06,1.4210916560841724e-05,,,,,6.365370063576847e-05,2.900254457927076e-06,9.47499643189076e-07,
77.057,28.659,,0.0003934858832508,1.5043950725157629e-06,6.310688331723213e-05,-4.182483280601446e-06,1.549662192701362e-05,,7.011411071289331e-05,,,7.032495341263711e-05,-2.9640227694471832e-06,-4.364921551314183e-06,
77.067,28.659,,6.043096618668642e-06,6.068982656870503e-06,1.3049034350842705e-05,-4.041037755087018e-06,3.1874511478235945e-05,,3.773313801502809e-05,,,2.7141803002450612e-05,2.586349546618294e-05,2.226339711342007e-05,
77.078,28.659,,9.850865353655536e-06,9.297219548898283e-06,2.766604120552074e-05,1.2267103556951042e-05,1.1552031537576111e-05,,,,,6.29606147413142e-05,5.108852292323718e-06,0.0004321876331232,
77.088,28.659,,1.0716617907746697e-05,5.525709639186971e-06,6.851466605439782e-05,6.440107426897157e-06,5.854090886714403e-06,,,,,4.725749022327364e-05,,1.9062617866438814e-05,
77.098,28.659,,0.0006180257187224,1.3807392861053812e-05,1.1615084986260626e-05,-3.4355332445557e-07,0.0001039375129039,,,,,3.163392466376536e-05,-3.632541620390839e-06,5.075730223325081e-05,
77.109,28.659,,2.6556679586065e-05,,4.005136725027114e-05,7.704283234488685e-06,2.384465915383771e-05,,4.632749914890155e-05,,,3.270310116931796e-05,5.469269581226399e-06,2.3052711185300723e-05,
77.119,28.659,,0.0004564450646284,4.035699930682313e-06,7.852861745050177e-05,8.274728315882385e-06,8.225107194448356e-06,,5.196700294618495e-05,,,2.7169677196070552e-05,9.786296686797868e-06,1.6177222278201953e-05,
77.129,28.659,,5.095291635370813e-05,7.653430316167942e-07,6.112685514381155e-05,-1.1232668839511462e-06,1.2748550034302752e-05,,6.343458517221734e-05,,,3.382539580343291e-05,9.033060450747143e-06,1.107108164433157e-05,
77.14,28.659,,0.0001615173823665,6.130245310487226e-06,1.1965867997787427e-05,1.913520463858731e-06,8.689877176948357e-06,,3.707221185322851e-05,,,2.6847828848985955e-05,6.609217052755412e-06,1.0043808629234265e-07,
77.15,28.659,,0.0001707434712443,7.102815743564861e-06,1.5874504242674448e-05,5.107397100800881e-06,1.8138887753593732e-05,,2.669860259629786e-05,,,6.334559293463826e-05,-4.095750682608923e-06,2.328056689293589e-05,
77.161,28.659,,0.0005091691273264,1.28671263155411e-05,1.763823274814058e-05,9.684339374871342e-07,1.3627056432596872e-05,,,,,,4.157277544436511e-06,7.672414540138561e-06,
77.171,28.659,,5.886515282327309e-06,3.310805368528236e-06,9.33515366341453e-06,2.31598642130848e-06,3.77590004063677e-05,,,,,,3.843411832349375e-06,2.7255036911810748e-05,
77.181,28.659,,0.0001852943823905,1.4439464393944943e-05,-1.895936748042004e-06,4.420754976308672e-06,6.4823975662875455e-06,,,,,0.0001222494174726,5.999582754157018e-06,5.431092358776368e-05,
77.192,28.659,,0.0001621752307983,9.071090971701778e-06,5.602337296295445e-06,4.1586481529520825e-06,2.148245221178513e-05,,4.424073631525971e-05,,,,1.4245161139569973e-07,7.595600618515164e-05,
77.202,28.659,,,1.3817770195601042e-05,1.1449906196503434e-05,-1.2684589592026896e-06,7.289796940312954e-06,,3.0313452953123488e-05,,,,6.980988928262377e-06,2.3474527552025396e-05,
77.213,28.659,,5.8799927501240745e-05,8.988816261989996e-06,8.666769645060413e-06,1.3685846170119476e-05,-1.0702331564971246e-05,,,,,2.565416980360169e-05,8.095776138361543e-06,-1.4960709222577862e-06,
77.223,28.659,,0.0001306078775087,,0.0001256634859601,6.619947271246929e-06,0.0002651686663739,,,,,8.079406688921154e-05,5.094465450383723e-06,2.298935032740701e-05,
77.233,28.659,,9.172083082376048e-06,,1.6114407117129304e-05,4.336864094511839e-06,2.025751382461749e-05,,4.000592161901295e-05,,,1.0878655302803963e-05,8.22396577859763e-06,-2.8452550395741127e-06,
77.244,28.659,,0.0005912862252444,6.818286237830762e-06,4.524642645264976e-05,1.914269705594052e-05,8.953665542321687e-07,,2.193295404140372e-05,,,5.059997420175932e-05,1.6479811165481806e-05,1.6558411516598426e-05,
77.254,28.659,,5.896817674511112e-05,1.3019029211136512e-05,1.1771110621339176e-05,1.850222542998381e-05,1.1981956049567088e-05,,,,,0.0004274142556823,2.9218585950729903e-06,1.1364879355824089e-05,
77.264,28.659,,0.000357885233825,1.1818669918284286e-05,5.142091595189413e-06,4.328344402892981e-06,2.980175668199081e-05,,,,,,6.673727966699516e-06,2.488430436642375e-05,
77.275,28.659,,0.0001688295596977,7.91372985986527e-06,4.849935794482008e-05,9.185813723888714e-06,2.8952017601113766e-05,,,,,,1.9654778952826742e-05,-4.028596777061466e-06,
77.285,28.659,,2.396234413026832e-05,8.618620995548554e-06,1.8211183487437665e-05,1.1983971489826216e-05,9.757440238900015e-06,,5.071951454738155e-05,,,7.445218216162175e-05,3.314892410344328e-06,-5.658196187141584e-06,
77.296,28.659,,0.0001608016318641,9.52366735873511e-06,-2.127601874235552e-06,3.466719590505818e-06,-2.682041485968512e-05,,,,,,6.25115399088827e-06,3.232669405406341e-05,
77.306,28.659,,0.0001302688760915,6.996649062784854e-06,3.8628186302958056e-05,1.0298839697497895e-05,1.3400234820437618e-05,,2.897474951168988e-05,,,,4.421907306095818e-06,8.12454254628392e-06,
77.316,28.659,,1.0568199286353774e-05,8.930562216846738e-06,1.3542107808461878e-05,1.7159188701043604e-06,4.09819631386199e-06,,,,,1.0009748621087056e-05,4.182498742011376e-06,-4.042480668431381e-06,
76.953,28.668,,0.0001525141269667,8.567430995753966e-06,1.6089737982838415e-05,1.6661747395119164e-06,1.0083256711368447e-05,,,,,3.096242289757356e-05,4.001279194199015e-06,3.9524558815173805e-05,
76.963,28.668,,,3.191058340235031e-06,3.530569756549085e-06,-6.117938369243348e-07,1.4465478670899756e-05,,2.541467620176263e-05,,,3.063442272832617e-05,-3.284003824433057e-08,5.848299042554572e-05,
76.974,28.668,,0.0004673795774579,1.1293102943454867e-05,8.4674458776135e-05,3.3336636988678947e-06,-4.380769041745225e-06,,8.150652865879238e-05,,,1.889599661808461e-05,5.815482836624142e-06,7.587589607283007e-06,
76.984,28.668,,4.52551175840199e-05,8.561041795474011e-06,8.306911331601441e-05,7.175035079853842e-06,1.954236358869821e-05,,1.407911167916609e-05,,,3.630089486250654e-05,7.580958936159732e-06,0.0002447298320475,
76.994,28.668,,6.581470370292664e-05,1.0253743312205188e-05,1.582521690579597e-05,1.1530186384334227e-05,2.2207164874998853e-05,,4.2632360418792814e-05,,,,9.3860780907562e-06,,
77.005,28.668,,0.0003373861836735,1.146700196841266e-05,6.959991878829896e-05,3.701467221617349e-06,1.525613242847612e-05,,,,,3.01644340652274e-05,7.77747391111916e-06,0.0002783298841677,
77.015,28.668,,,,7.505247776862234e-05,-3.8441021388280205e-06,2.939544174296316e-05,,,,,3.695629493449815e-05,1.4283823475125246e-05,0.0001445040397811,
77.026,28.668,,4.180520409136079e-05,1.5043950725157629e-06,5.066688390797936e-05,7.002222446317319e-06,4.0297352825291455e-05,,3.175089295837097e-05,,,,2.5749384349182947e-06,3.227068737032823e-05,
77.036,28.668,,0.0002691194822546,7.48221236790414e-06,5.523012077901512e-05,4.040499334223568e-06,1.8224865925731137e-05,,3.55062002199702e-05,,,3.062964242417365e-05,-8.429641638940666e-06,2.8964923330931924e-05,
77.046,28.668,,1.6215306459343992e-05,1.4701645341119727e-05,1.1344111044309102e-05,8.90887895366177e-06,2.954526280518621e-05,,2.2754064048058357e-05,,,1.6994570614770055e-05,7.643771823495626e-06,-1.1934347639908084e-05,
77.057,28.668,,7.927197293611243e-05,1.1939710930164438e-05,5.366058758227155e-06,1.950915930137853e-06,2.868135925382376e-05,,,,,,3.497325224088854e-06,4.909246854367666e-05,
77.067,28.668,,0.0001482660736655,1.2660681932175066e-05,0.0001084623727365,9.956074791261926e-07,2.6235386030748487e-05,,,,,4.725749022327364e-05,4.911463520329562e-07,0.0001236229290952,
77.078,28.668,,0.0004146813880652,7.244850621646037e-06,1.7946402294910513e-05,6.116354143159697e-06,1.118650925491238e-05,,,,,2.0893412511213683e-06,1.229452209372539e-05,1.1991045539616609e-05,
77.088,28.668,,2.829412005667109e-05,1.226895892614266e-05,3.803092477028258e-05,-6.286662028287537e-06,9.118188245338388e-06,,4.9735361244529486e-05,,,2.6911418899544515e-05,6.247806140891044e-06,0.0001217701719724,
77.098,28.668,,0.0002086571039399,4.448369509191252e-06,1.827223604777828e-05,-3.657462684714119e-06,9.513461009191817e-06,,3.6403886042535305e-05,,,,-3.6201372495270334e-06,-2.071363951472449e-06,
77.109,28.668,,1.004623482003808e-05,8.233408152591437e-06,3.7507794331759214e-05,-6.644359473284567e-06,8.332495781360194e-06,,,,,1.846438681241125e-05,2.8793476303690117e-05,8.124083251459524e-06,
77.119,28.668,,3.746964239326189e-06,1.0751154150057118e-05,5.083976066089235e-05,,1.749222064972855e-05,,5.2335133659653366e-05,,,,4.919733783026459e-06,,
77.129,28.668,,5.761950887972489e-05,7.852700946386904e-06,3.451891097938642e-05,3.256314130339888e-06,3.2738858863012865e-05,,,,,3.24489337799605e-05,2.0931902326992716e-05,0.000386818050174,
77.14,28.668,,0.0001289962383452,1.02615977084497e-05,-1.839541674542033e-08,7.607224233652232e-06,2.2665255528409037e-05,,,,,7.049986743368208e-05,8.868157237884589e-06,2.256415791634936e-05,
77.15,28.668,,,1.1790079952334054e-05,2.1219197151367556e-05,-6.889630640216637e-06,1.4574922715837602e-05,,,,,3.297000876045786e-05,1.4945410839573016e-05,0.000203948613489,
77.161,28.668,,0.0001828115637181,6.275036867009476e-06,4.039614213979803e-05,6.586971267097397e-06,7.111629656719742e-06,,2.763662087090779e-05,,,2.688948734430596e-05,6.697025014545943e-07,1.700209395494312e-05,
77.171,28.668,,,1.5649624401703477e-05,1.9785897166002545e-05,8.256492037617136e-06,9.296452844864689e-06,,,,,0.0001912186125991,7.665225894015748e-06,-2.339128059247741e-06,
77.181,28.668,,3.297932562418282e-05,8.988816261989996e-06,2.208416481153108e-05,7.049467058095615e-06,1.1151510079798754e-05,,3.607992039178498e-05,,,8.134353993227705e-05,6.334358658932615e-06,4.473711305763573e-05,
77.192,28.668,,1.9434015484876e-05,1.0215219845122192e-05,1.1411623745516408e-05,-4.210229690215783e-06,2.350002432649489e-05,,,,,,3.414716411498375e-05,-7.351849490078166e-06,
77.202,28.668,,1.917343797686044e-05,1.0861915143323133e-05,6.401797691069078e-06,1.0004541763919406e-05,2.5243512936867774e-05,,5.935618537478149e-05,,,1.972694371943362e-05,5.061156571173342e-06,2.284943184349686e-05,
77.213,28.668,,0.0001289463543798,1.403545593348099e-05,6.101173494243994e-05,4.549583536572754e-06,1.227196025865851e-05,,3.227756315027364e-05,,,,9.818273611017505e-06,2.6328751118853688e-05,
77.223,28.668,,0.0001585753198014,1.2996324585401451e-05,1.8206058030045824e-06,1.7988212164254946e-07,7.869485671108123e-06,,,,,0.0003806882014032,-2.482918034729664e-06,-6.61895273879054e-06,
77.233,28.668,,0.0006862705340608,6.208920240169391e-06,1.680829700489994e-05,1.3272615433379542e-05,-1.79588605533354e-05,,1.9468177924863998e-05,,,3.610382555052638e-05,1.2107951079087798e-05,9.774392310646364e-06,
77.244,28.668,,,4.362085292086704e-06,7.277882832568139e-05,1.0323999958927745e-05,2.0537229374895105e-06,,,,,2.123273952747695e-05,1.6062129361671396e-05,0.0001401081244694,
77.254,28.668,,4.722789526567794e-05,,5.496680751093663e-05,4.446755610842956e-06,2.520846464904025e-05,,,,,1.7479953385191038e-05,2.814985236909706e-06,2.25945477723144e-05,
77.264,28.668,,9.531970135867596e-06,8.413575415033847e-06,8.810140570858493e-06,-9.625368875276763e-07,2.519177724025212e-05,,,,,,1.3410121937340593e-05,7.845456821087282e-06,
77.275,28.668,,4.785224973602453e-06,5.2060668167541735e-06,3.745792855625041e-05,9.380572919326369e-06,4.195300789433532e-05,,3.516554716043174e-05,,,9.907970706990454e-06,9.182355825032571e-06,2.3771626729285344e-05,
77.285,28.668,,1.7099728211178444e-05,1.165781395684462e-05,1.869323750725016e-05,6.9417569648067e-06,2.923988904512953e-05,,4.203054413665086e-05,,,6.87288265908137e-05,-3.213119953215937e-06,4.8999369028024375e-05,
77.296,28.668,,,6.2705721575184725e-06,1.3962833691039124e-05,1.276701186725404e-05,1.9112496374873444e-05,,,,,5.2264033001847565e-05,2.0279494492569935e-05,-7.216744052129798e-06,
77.306,28.668,,0.0003967573866248,1.485305438109208e-05,9.166594281850848e-06,4.251853624737123e-06,1.5522760804742575e-05,,5.071951454738155e-05,,,,1.0337132152926642e-05,0.000171339706867,
77.316,28.668,,1.0896209460042884e-05,1.3991797231938108e-06,4.176775109954178e-05,-6.236925855773734e-07,1.7337597455480136e-05,,2.620499253680464e-05,,,,6.57756982036517e-06,4.895688471151516e-05,
76.963,28.678,,0.0001439221668988,1.0029360055341384e-05,1.5937212083372287e-05,1.0738993296399713e-05,6.244503310881555e-06,,4.999536758987233e-05,,,6.818538531661034e-05,5.04029731018818e-06,1.2007881196041126e-05,
76.974,28.678,,0.0001310669031227,1.188299575005658e-05,8.441779209533706e-05,-8.796276347311505e-07,3.229127105441876e-05,,,,,4.231032289681025e-05,4.044087290822063e-06,3.173615596097079e-06,
76.984,28.678,,2.445258724037558e-05,5.4882452786841895e-06,4.734285994345555e-06,-3.4526885883678915e-06,1.7605634639039636e-05,,4.081594670424238e-05,,,1.5137839000090024e-05,3.808735300481203e-06,2.7633672289084643e-05,
76.994,28.678,,7.18207229510881e-05,1.5043950725157629e-06,7.0551823228015564e-06,-2.7272328679828206e-06,9.852230505202895e-06,,,,,3.695629493449815e-05,-8.291333841725645e-08,1.4373721569427287e-05,
77.005,28.678,,1.6764606698416173e-05,1.0311568075849207e-05,0.0001085967669496,1.1213312063773628e-05,1.898292248370126e-05,,8.150652865879238e-05,,,2.770912033156492e-05,8.414064723183401e-06,4.219022230245173e-05,
77.015,28.678,,0.0001426434319,1.4701645341119727e-05,2.0101722839172e-05,5.993605100229615e-06,1.1728859135473613e-05,,3.4334145311731845e-05,,,3.062964242417365e-05,2.4699497771507595e-06,-2.580074578872882e-06,
77.026,28.678,,0.0005220561870373,1.5269042705767788e-05,9.326698091172148e-06,1.0843485142686404e-05,-5.559073088079458e-06,,,,,4.900157364318147e-05,4.382648512546439e-06,1.1078626585003803e-06,
77.036,28.678,,4.529474608716555e-05,1.2660681932175066e-05,0.0001083803363144,-1.3257928003440613e-05,2.4207160095102157e-05,,5.186757334740832e-05,,,0.0002064118016278,2.14380884244747e-06,3.632553489296697e-05,
77.046,28.678,,,7.244850621646037e-06,2.443140692776069e-05,5.558556949836202e-06,7.985587217262946e-06,,4.586168870446272e-05,,,0.000241573099629,8.354769306606613e-06,0.0002395475312368,
77.057,28.678,,8.589398203184828e-05,1.3121567462803796e-05,2.254454102512682e-06,5.379503136282437e-07,3.205165558028966e-05,,3.5295062843943015e-05,,,,-4.256818101566751e-06,6.415987172658788e-06,
77.067,28.678,,2.816950654960237e-05,1.1656809874693865e-05,0.0001208354733535,-2.832166273947223e-06,2.6690955564845357e-05,,,,,,1.282257289858535e-05,-4.465590336621972e-06,
77.078,28.678,,2.6556679586065e-05,8.233408152591437e-06,2.452676380926277e-05,-1.9295089259685483e-06,7.714231287536677e-06,,1.985118433367461e-05,,,2.7684009182848968e-05,-5.038089511799626e-06,8.939370673033409e-06,
77.088,28.678,,0.0001865507656475,7.268244644365041e-06,3.187067341059446e-05,6.5853623709699605e-06,,,,,,-1.2081487739123986e-06,5.4597153393842746e-06,-1.326403162238421e-05,
77.098,28.678,,8.516334673913661e-06,7.852700946386904e-06,8.931026968639344e-06,6.238961304916302e-06,1.8940213522000704e-06,,2.200910785177257e-05,,,,1.802132032935333e-06,-7.12790551915532e-07,
77.109,28.678,,0.0001037649853969,1.02615977084497e-05,1.4239863048715051e-05,1.2147265806561336e-05,4.1788626958805253e-07,,,,,3.207976260455325e-05,1.626916491659358e-05,4.723631718661636e-06,
77.119,28.678,,,1.1790079952334054e-05,2.4589646272943355e-05,-1.177294416265795e-05,1.2166550732217727e-05,,4.9735361244529486e-05,,,6.998520984780043e-05,1.0689404007280244e-05,0.0001764770859153,
77.129,28.678,,1.3159712580090854e-05,1.4439464393944943e-05,0.0001304116449318,8.182755664165597e-06,1.070842245098902e-05,,2.160200529033318e-05,,,3.160352207487449e-05,1.743907341733575e-05,7.555848242191132e-06,
77.14,28.678,,0.0001172868869616,1.5649624401703477e-05,8.67176004248904e-06,1.7697917428449728e-05,-6.831895689174416e-07,,,,,3.424965325393714e-05,7.665225894015748e-06,-2.9897330477979267e-06,
